,total_images,last_price,total_area,first_day_exposition,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,locality_name,airports_nearest,cityCenters_nearest,parks_around3000,parks_nearest,ponds_around3000,ponds_nearest,days_exposition
160,9,3300000.0,41.9,2017-07-30T00:00:00,1,,7.0,15.4,7,,False,False,12.4,2.0,посёлок Шушары,18240.0,30245.0,0.0,,1.0,264.0,228.0
161,2,5000000.0,42.9,2016-04-11T00:00:00,1,2.75,23.0,18.9,8,False,False,False,7.9,1.0,Санкт-Петербург,43269.0,13145.0,1.0,417.0,0.0,,69.0
162,2,5600000.0,66.0,2018-07-11T00:00:00,3,2.5,9.0,48.0,9,,False,False,6.3,,Санкт-Петербург,45589.0,17018.0,1.0,762.0,0.0,,
163,17,6500000.0,67.4,2017-05-11T00:00:00,3,2.65,17.0,40.1,6,False,False,False,10.3,1.0,Санкт-Петербург,33745.0,14844.0,0.0,,1.0,357.0,56.0
164,6,800000.0,40.3,2018-06-25T00:00:00,2,,3.0,,1,,False,False,,2.0,поселок городского типа Ефимовский,,,,,,,81.0
165,17,7430000.0,60.2,2019-02-28T00:00:00,2,2.5,4.0,,2,,False,False,10.2,,Сестрорецк,54526.0,35625.0,0.0,,0.0,,
166,0,2300000.0,60.0,2017-12-02T00:00:00,2,,3.0,,1,,False,False,,,посёлок Плодовое,,,,,,,45.00000000000001
167,11,3750000.0,35.1,2019-04-08T00:00:00,1,2.75,23.0,15.9,1,,False,False,9.8,,Санкт-Петербург,22314.0,17642.0,0.0,,1.0,68.0,
168,9,2250000.0,73.0,2018-11-14T00:00:00,3,,5.0,43.4,5,,False,False,8.4,,деревня Заклинье,,,,,,,46.00000000000001
169,0,6180000.0,85.0,2017-06-02T00:00:00,3,2.8,17.0,51.8,17,,False,False,17.5,0.0,Санкт-Петербург,16057.0,14853.0,0.0,,0.0,,20.0
170,7,1400000.0,73.5,2018-03-31T00:00:00,3,2.6,5.0,46.0,5,,False,False,8.0,,поселок Торковичи,,,,,,,276.0
171,6,3800000.0,49.0,2019-02-22T00:00:00,2,2.5,9.0,38.0,8,,False,False,10.0,1.0,посёлок Шушары,18471.0,24272.0,0.0,,0.0,,11.000000000000002
172,10,3570000.0,73.3,2018-02-08T00:00:00,3,2.5,5.0,47.4,3,,False,False,8.3,2.0,посёлок городского типа Сиверский,,,,,,,122.0
173,15,11000000.0,97.9,2017-04-11T00:00:00,3,2.75,16.0,57.7,3,,False,False,14.7,1.0,Санкт-Петербург,14069.0,12621.0,0.0,,0.0,,
174,8,2100000.0,31.6,2018-10-16T00:00:00,1,,5.0,17.5,4,,False,False,5.5,1.0,Гатчина,,,,,,,37.0
175,20,2550000.0,52.0,2019-03-08T00:00:00,2,2.6,5.0,31.0,3,,False,False,10.0,1.0,поселок Первомайское,,,,,,,
176,5,7835000.0,52.56,2019-03-14T00:00:00,1,,24.0,15.36,2,,False,False,20.91,,Санкт-Петербург,43396.0,12153.0,0.0,,0.0,,
177,3,21042018.0,154.9,2017-09-10T00:00:00,4,3.3,16.0,89.11,3,,False,False,21.3,,Санкт-Петербург,37434.0,8460.0,1.0,441.0,2.0,427.0,563.0
178,18,16300000.0,153.0,2019-03-30T00:00:00,4,2.71,10.0,89.4,10,,False,False,,1.0,Санкт-Петербург,52130.0,14042.0,0.0,,2.0,346.0,
179,5,14800000.0,108.7,2019-04-11T00:00:00,3,4.0,5.0,72.4,5,,False,False,8.0,,Санкт-Петербург,23017.0,2559.0,1.0,559.0,0.0,,
180,11,3850000.0,31.7,2018-08-02T00:00:00,1,2.5,5.0,17.9,2,,False,False,5.6,2.0,Санкт-Петербург,10709.0,10933.0,0.0,,0.0,,8.0
181,2,7900000.0,71.8,2017-08-23T00:00:00,3,3.0,5.0,38.7,1,,False,False,12.0,,Санкт-Петербург,22036.0,3301.0,0.0,,1.0,585.0,
182,16,3400000.0,60.0,2017-10-10T00:00:00,3,2.5,5.0,44.1,1,,False,False,6.0,,Красное Село,26090.0,29514.0,0.0,,0.0,,98.0
183,9,3000000.0,43.8,2017-02-16T00:00:00,2,2.7,5.0,27.7,2,,False,False,5.5,0.0,посёлок Понтонный,31458.0,33170.0,0.0,,0.0,,246.0
184,7,2600000.0,30.2,2018-02-14T00:00:00,1,2.65,9.0,26.1,5,,False,False,6.2,,Санкт-Петербург,13952.0,15031.0,0.0,,1.0,824.0,12.000000000000002
185,8,8500000.0,49.9,2018-10-20T00:00:00,1,3.0,16.0,18.9,14,,False,False,10.6,,Санкт-Петербург,12114.0,8946.0,1.0,749.0,1.0,833.0,145.0
186,12,11640000.0,65.2,2018-10-02T00:00:00,2,,,30.8,4,,False,False,12.0,,Санкт-Петербург,39197.0,12373.0,1.0,123.0,0.0,,49.0
187,9,4300000.0,52.3,2017-10-06T00:00:00,2,,12.0,29.8,4,,False,False,10.9,,Санкт-Петербург,32794.0,13643.0,0.0,,0.0,,69.0
188,15,4600000.0,38.5,2019-04-16T00:00:00,1,2.5,12.0,18.5,5,,False,False,,,Санкт-Петербург,49065.0,16735.0,1.0,501.0,0.0,,
189,0,6150000.0,62.0,2017-10-13T00:00:00,3,,9.0,41.5,5,,False,False,8.5,2.0,Санкт-Петербург,41954.0,12168.0,1.0,10.0,0.0,,45.00000000000001
190,4,5200000.0,62.8,2016-06-01T00:00:00,3,,9.0,39.7,2,,False,False,9.7,0.0,Санкт-Петербург,12988.0,15579.0,0.0,,2.0,898.0,233.0
191,18,6400000.0,55.8,2018-11-16T00:00:00,3,2.5,9.0,38.0,2,,False,False,7.7,2.0,Санкт-Петербург,19386.0,16606.0,0.0,,0.0,,92.0
192,14,3270000.0,39.4,2017-04-17T00:00:00,1,,24.0,19.2,9,,False,False,11.0,0.0,посёлок Мурино,,,,,,,79.0
193,6,7920000.0,83.8,2017-08-17T00:00:00,4,2.47,9.0,55.9,9,,False,False,9.8,1.0,Санкт-Петербург,30352.0,7724.0,0.0,,1.0,289.0,155.0
194,19,7700000.0,85.0,2019-02-07T00:00:00,3,2.7,10.0,50.0,1,,False,False,11.0,,Санкт-Петербург,15923.0,14719.0,0.0,,1.0,212.0,50.0
195,8,5300000.0,60.0,2016-05-19T00:00:00,3,,9.0,,4,,False,False,,0.0,Санкт-Петербург,52072.0,17061.0,1.0,1133.0,3.0,239.0,372.00000000000006
196,7,8715960.0,57.0,2017-06-29T00:00:00,1,,5.0,20.0,5,,False,False,16.0,0.0,Санкт-Петербург,17462.0,16465.0,1.0,1205.0,2.0,97.0,119.0
197,5,1600000.0,46.0,2016-04-22T00:00:00,2,,5.0,,2,False,False,False,,1.0,Сясьстрой,,,,,,,171.0
198,7,2900000.0,35.0,2015-02-04T00:00:00,1,2.7,17.0,16.1,17,False,False,False,8.3,2.0,Всеволожск,,,,,,,586.0
199,4,3735325.0,37.4,2019-03-22T00:00:00,1,2.73,12.0,17.0,4,,False,False,,,посёлок Мурино,,,,,,,21.0
200,13,9150000.0,98.3,2018-06-30T00:00:00,3,2.84,13.0,60.3,11,,False,False,12.5,1.0,Ломоносов,48910.0,52334.0,0.0,,2.0,582.0,271.0
201,5,10880000.0,123.1,2015-11-12T00:00:00,6,3.2,5.0,89.0,2,,False,False,11.0,,Санкт-Петербург,26009.0,3369.0,2.0,516.0,0.0,,992.0
202,6,4700000.0,67.0,2017-04-29T00:00:00,3,2.7,9.0,43.4,1,,False,False,8.8,2.0,Санкт-Петербург,15361.0,14157.0,0.0,,0.0,,339.0
203,2,3999000.0,34.1,2016-11-11T00:00:00,1,2.7,25.0,14.47,12,,False,False,10.4,0.0,Санкт-Петербург,18488.0,15945.0,0.0,,0.0,,355.00000000000006
204,1,3600000.0,44.2,2018-01-12T00:00:00,2,2.5,9.0,27.0,3,,False,False,6.3,2.0,Ломоносов,46926.0,50351.0,0.0,,1.0,590.0,24.000000000000004
205,8,1980000.0,30.6,2018-01-15T00:00:00,1,2.56,5.0,17.4,4,,False,False,5.7,,посёлок Понтонный,31366.0,33078.0,0.0,,0.0,,217.0
206,16,5080000.0,31.3,2019-04-23T00:00:00,1,2.5,7.0,16.0,4,False,False,False,7.6,1.0,Санкт-Петербург,27753.0,6692.0,1.0,860.0,1.0,694.0,
207,11,9000000.0,72.6,2018-09-08T00:00:00,2,2.9,5.0,43.2,4,,False,False,11.4,,Санкт-Петербург,22794.0,1645.0,2.0,276.0,3.0,485.0,
208,10,2450000.0,42.5,2019-04-17T00:00:00,1,2.6,5.0,17.2,5,,False,False,8.4,,деревня Старая,,,,,,,
209,14,4700000.0,45.0,2019-04-11T00:00:00,2,2.5,9.0,27.4,4,,False,False,8.6,,Санкт-Петербург,42566.0,15070.0,0.0,,0.0,,
210,4,4300000.0,58.5,2016-06-15T00:00:00,2,,9.0,28.73,7,False,False,False,11.24,1.0,посёлок Шушары,18309.0,30317.0,0.0,,1.0,353.0,45.00000000000001
211,12,8000000.0,54.0,2019-03-26T00:00:00,2,2.77,18.0,31.0,10,,False,False,11.0,,Санкт-Петербург,7659.0,13841.0,0.0,,0.0,,11.000000000000002
212,0,10018000.0,82.0,2015-01-29T00:00:00,3,,23.0,47.0,9,,False,False,13.0,1.0,Санкт-Петербург,9655.0,13255.0,1.0,980.0,1.0,1093.0,543.0
213,11,8700000.0,111.4,2016-10-10T00:00:00,4,3.1,4.0,73.2,2,,False,False,14.1,,Санкт-Петербург,20936.0,1218.0,1.0,463.0,3.0,55.0,791.0
214,5,4150000.0,50.41,2017-07-20T00:00:00,2,2.5,9.0,31.1,8,,False,False,7.0,1.0,Санкт-Петербург,41954.0,12168.0,1.0,10.0,0.0,,274.0
215,17,3700000.0,67.0,2018-09-07T00:00:00,3,2.7,9.0,42.2,8,,False,False,5.5,,Всеволожск,,,,,,,
216,14,6700000.0,65.6,2018-02-27T00:00:00,2,2.55,10.0,36.7,10,,False,False,10.9,2.0,Санкт-Петербург,11657.0,11992.0,1.0,591.0,1.0,192.0,31.0
217,19,6550000.0,79.0,2018-04-05T00:00:00,4,2.6,9.0,55.3,6,,False,False,10.0,1.0,Санкт-Петербург,49666.0,16010.0,0.0,,0.0,,122.0
218,11,4690000.0,35.0,2019-04-01T00:00:00,1,2.7,17.0,16.0,15,False,False,False,9.8,1.0,Санкт-Петербург,36237.0,13151.0,0.0,,0.0,,
219,12,7700000.0,58.7,2017-12-12T00:00:00,1,,7.0,17.0,3,,False,False,15.7,,Санкт-Петербург,24102.0,4670.0,1.0,239.0,0.0,,136.0
220,8,3890000.0,37.0,2018-07-09T00:00:00,1,2.5,25.0,28.0,6,,False,False,9.0,,Санкт-Петербург,25408.0,16166.0,0.0,,0.0,,28.0
221,10,3750000.0,43.0,2018-05-09T00:00:00,2,,4.0,28.0,1,,False,False,6.0,,Павловск,19775.0,31929.0,2.0,651.0,1.0,1064.0,277.0
222,7,5950000.0,59.6,2018-05-08T00:00:00,2,,25.0,31.48,17,,False,False,13.29,,Санкт-Петербург,43074.0,10820.0,0.0,,0.0,,182.00000000000003
223,20,2350000.0,35.4,2017-12-12T00:00:00,1,2.6,5.0,18.2,1,,False,False,9.8,,деревня Лесколово,,,,,,,
224,10,5650000.0,61.4,2016-03-09T00:00:00,2,,16.0,34.0,8,,False,False,14.0,0.0,Всеволожск,,,,,,,361.00000000000006
225,7,3350000.0,58.9,2017-04-05T00:00:00,2,2.6,5.0,31.5,3,,False,False,12.9,1.0,Всеволожск,,,,,,,113.0
226,17,7950000.0,86.4,2019-04-24T00:00:00,4,,3.0,52.7,1,,False,False,12.7,,Санкт-Петербург,31729.0,2468.0,0.0,,0.0,,
227,13,2200000.0,47.0,2018-01-12T00:00:00,3,2.34,5.0,,1,,False,False,,,посёлок Новый Свет,,,,,,,45.00000000000001
228,2,2530000.0,46.0,2017-11-25T00:00:00,1,2.77,4.0,19.3,3,,False,False,11.0,,Всеволожск,,,,,,,42.0
229,11,7290000.0,74.3,2018-09-03T00:00:00,3,,24.0,41.9,3,,False,False,16.5,,Санкт-Петербург,43820.0,10987.0,0.0,,0.0,,68.0
230,11,3250000.0,34.3,2018-04-03T00:00:00,1,,11.0,14.73,7,,False,False,9.36,,Санкт-Петербург,22425.0,24137.0,0.0,,2.0,398.0,92.0
231,15,4250000.0,56.9,2015-02-28T00:00:00,3,,9.0,38.8,8,False,False,False,6.2,2.0,Санкт-Петербург,32350.0,12943.0,0.0,,0.0,,546.0
232,14,3900000.0,42.2,2018-03-08T00:00:00,1,,14.0,14.7,4,,False,False,10.4,,Санкт-Петербург,23239.0,12102.0,1.0,1021.0,1.0,893.0,166.0
233,17,19800000.0,118.0,2017-12-15T00:00:00,3,2.8,25.0,62.0,3,,False,False,21.5,,Санкт-Петербург,36827.0,12348.0,1.0,485.0,1.0,474.0,
234,3,7820000.0,57.0,2019-04-18T00:00:00,2,,5.0,33.0,3,,False,False,8.0,,Санкт-Петербург,26852.0,5700.0,2.0,586.0,0.0,,
235,0,4000000.0,60.0,2019-03-12T00:00:00,2,3.4,3.0,37.8,1,False,False,False,9.0,,Колпино,25670.0,31456.0,3.0,370.0,3.0,534.0,45.00000000000001
236,14,3650000.0,35.8,2017-09-22T00:00:00,1,2.5,14.0,20.3,2,,False,False,7.7,0.0,Санкт-Петербург,46532.0,16030.0,0.0,,0.0,,48.00000000000001
237,4,2438033.0,28.1,2016-11-23T00:00:00,1,,,20.75,1,,False,False,,0.0,Санкт-Петербург,22041.0,17369.0,0.0,,1.0,374.0,251.0
238,5,5420000.0,43.4,2019-04-16T00:00:00,1,,24.0,,2,,False,False,12.4,2.0,Санкт-Петербург,23982.0,11634.0,0.0,,0.0,,
239,16,22000000.0,119.0,2017-02-16T00:00:00,3,3.5,5.0,56.0,3,False,False,False,35.0,0.0,Санкт-Петербург,21698.0,2004.0,1.0,688.0,1.0,86.0,77.0
240,6,4700000.0,42.0,2018-11-05T00:00:00,2,2.7,5.0,27.0,2,,False,False,6.0,1.0,Санкт-Петербург,11944.0,13619.0,0.0,,0.0,,116.0
241,7,7990000.0,55.0,2017-09-18T00:00:00,2,2.8,16.0,29.0,6,,False,False,10.0,2.0,Санкт-Петербург,41841.0,11838.0,1.0,275.0,0.0,,127.0
242,19,7250000.0,57.0,2018-12-13T00:00:00,2,,6.0,29.0,5,,False,False,10.0,,Санкт-Петербург,9226.0,12619.0,1.0,546.0,0.0,,18.0
243,10,1800000.0,36.2,2017-06-07T00:00:00,1,2.5,4.0,20.0,1,,False,False,9.0,1.0,Приозерск,,,,,,,451.0
244,9,6850000.0,57.1,2016-02-04T00:00:00,2,,9.0,29.5,4,,False,False,9.0,0.0,Санкт-Петербург,9774.0,10315.0,1.0,466.0,0.0,,356.00000000000006
245,6,6000000.0,46.4,2016-02-19T00:00:00,1,2.5,16.0,18.0,5,False,False,False,11.5,1.0,Санкт-Петербург,9968.0,13344.0,0.0,,0.0,,120.0
246,20,4500000.0,52.5,2018-08-12T00:00:00,2,2.6,14.0,29.5,11,,False,False,7.5,2.0,Санкт-Петербург,13787.0,11753.0,0.0,,0.0,,9.0
247,7,650000.0,31.0,2017-01-20T00:00:00,1,,3.0,,1,,False,False,,,Сланцы,,,,,,,378.00000000000006
248,7,4100000.0,31.0,2015-08-02T00:00:00,1,3.0,17.0,10.0,6,False,False,False,,0.0,Санкт-Петербург,39771.0,8672.0,1.0,139.0,0.0,,637.0
249,15,5000000.0,70.5,2018-01-23T00:00:00,3,2.65,9.0,44.9,9,,False,False,10.5,1.0,Красное Село,25594.0,29018.0,0.0,,0.0,,219.0
250,13,3200000.0,51.7,2019-01-22T00:00:00,2,2.65,16.0,29.2,5,,False,False,7.7,4.0,Всеволожск,,,,,,,21.0
251,9,2950000.0,34.0,2017-05-25T00:00:00,1,2.6,9.0,17.0,9,False,False,False,8.0,,Сертолово,,,,,,,564.0
252,15,5000000.0,43.0,2018-01-10T00:00:00,1,2.8,16.0,17.0,11,,False,False,12.5,,Санкт-Петербург,39771.0,8672.0,1.0,139.0,0.0,,103.0
253,17,3340000.0,37.0,2018-03-28T00:00:00,1,,5.0,19.0,4,,False,False,10.0,,Санкт-Петербург,47303.0,25866.0,1.0,251.0,1.0,350.0,75.0
254,10,3350000.0,31.2,2017-06-30T00:00:00,1,2.5,9.0,15.6,9,,False,False,8.2,0.0,Санкт-Петербург,46911.0,16431.0,0.0,,0.0,,21.0
255,9,1850000.0,40.2,2017-03-18T00:00:00,1,2.7,3.0,19.0,2,,False,False,9.0,2.0,Выборг,,,,,,,147.0
256,0,5350000.0,65.6,2018-02-01T00:00:00,3,2.5,9.0,42.8,2,,False,False,9.5,2.0,Санкт-Петербург,12975.0,15566.0,0.0,,0.0,,85.0
257,16,3450000.0,58.0,2016-03-14T00:00:00,3,,9.0,38.5,1,,False,False,6.1,2.0,Всеволожск,,,,,,,473.0
258,3,2050000.0,53.1,2017-08-10T00:00:00,2,2.6,3.0,29.0,1,,False,False,8.7,,село Путилово,,,,,,,448.0
259,6,900000.0,30.0,2017-11-21T00:00:00,1,2.5,5.0,15.0,4,,False,False,5.0,1.0,Ивангород,,,,,,,
260,8,17250000.0,102.4,2014-12-09T00:00:00,3,,8.0,53.2,3,,False,False,19.3,1.0,Санкт-Петербург,39393.0,11096.0,1.0,537.0,0.0,,
261,1,4600000.0,83.69,2019-04-29T00:00:00,4,,17.0,40.59,7,,False,False,21.4,,Мурино,,,,,,,
262,14,37500000.0,158.0,2019-01-24T00:00:00,4,,12.0,88.0,4,,False,False,40.0,,Санкт-Петербург,25799.0,4593.0,0.0,,2.0,840.0,
263,12,39900000.0,140.6,2016-11-19T00:00:00,2,3.5,8.0,39.8,7,,False,False,49.2,4.0,Санкт-Петербург,32537.0,6589.0,0.0,,3.0,99.0,
264,8,2050000.0,53.0,2016-06-03T00:00:00,2,,5.0,29.0,4,,False,False,9.0,0.0,Ивангород,,,,,,,327.0
265,7,3150000.0,37.3,2016-08-16T00:00:00,1,2.8,17.0,15.2,14,,False,False,10.3,0.0,деревня Новое Девяткино,,,,,,,359.00000000000006
266,1,3930000.0,37.9,2016-04-19T00:00:00,1,,10.0,17.8,6,False,False,False,8.3,2.0,Санкт-Петербург,14286.0,15280.0,0.0,,1.0,115.0,104.0
267,2,14700000.0,120.0,2018-09-07T00:00:00,3,2.75,20.0,63.0,18,,False,False,16.0,5.0,Санкт-Петербург,39204.0,10430.0,2.0,627.0,3.0,77.0,61.0
268,7,650000.0,46.0,2018-03-15T00:00:00,2,2.5,5.0,30.0,5,,False,False,7.0,,Сланцы,,,,,,,75.0
269,16,4200000.0,60.1,2017-09-11T00:00:00,3,2.65,9.0,43.0,1,,False,False,7.0,2.0,Санкт-Петербург,28530.0,14249.0,0.0,,1.0,623.0,214.0
270,13,3700000.0,34.0,2019-03-18T00:00:00,1,2.6,10.0,18.0,8,,False,False,8.0,1.0,Санкт-Петербург,32831.0,13995.0,1.0,104.0,1.0,393.0,
271,20,1449900.0,43.8,2019-02-21T00:00:00,2,2.7,4.0,29.0,2,,False,False,5.0,1.0,Волхов,,,,,,,
272,1,3950000.0,52.03,2018-09-21T00:00:00,2,,18.0,25.41,18,,False,False,11.52,,посёлок Шушары,11976.0,17763.0,0.0,,0.0,,93.0
273,11,4750000.0,57.2,2017-03-07T00:00:00,2,2.5,10.0,29.8,1,,False,False,11.6,,Санкт-Петербург,35966.0,16267.0,1.0,450.0,3.0,309.0,542.0
274,9,4318000.0,37.55,2016-02-29T00:00:00,1,,14.0,15.2,10,,False,False,8.9,2.0,Санкт-Петербург,22098.0,23810.0,0.0,,2.0,100.0,694.0000000000001
275,4,2000000.0,31.0,2015-06-24T00:00:00,1,2.75,9.0,15.0,9,False,False,False,10.0,2.0,посёлок Шушары,18471.0,24272.0,0.0,,0.0,,443.0
276,5,23900000.0,108.4,2018-11-15T00:00:00,3,3.06,7.0,,6,,False,False,,,Санкт-Петербург,26819.0,5026.0,1.0,657.0,1.0,678.0,96.0
277,5,4600000.0,65.0,2017-10-12T00:00:00,3,,15.0,44.0,11,,False,False,11.0,2.0,Санкт-Петербург,16124.0,14619.0,2.0,578.0,1.0,685.0,90.00000000000001
278,19,6000000.0,56.7,2019-03-11T00:00:00,2,3.2,5.0,34.1,5,,False,False,9.6,,Санкт-Петербург,22800.0,9274.0,1.0,77.0,1.0,542.0,
279,19,18450000.0,134.0,2019-03-18T00:00:00,4,,18.0,78.0,17,,False,False,30.0,,Санкт-Петербург,34991.0,11920.0,0.0,,0.0,,
280,15,4900000.0,63.0,2017-04-26T00:00:00,2,,9.0,34.4,5,,False,False,,0.0,Санкт-Петербург,40880.0,16747.0,0.0,,0.0,,22.000000000000004
281,3,3600000.0,45.2,2018-11-24T00:00:00,1,2.72,18.0,18.0,12,,False,False,14.2,2.0,посёлок Мурино,,,,,,,52.0
282,17,37000000.0,115.0,2018-11-15T00:00:00,2,,5.0,65.0,2,,False,False,14.0,,Санкт-Петербург,23537.0,1995.0,2.0,121.0,2.0,663.0,158.0
283,7,2700000.0,62.4,2018-11-03T00:00:00,3,2.5,5.0,36.7,5,,False,False,8.1,,Шлиссельбург,,,,,,,81.0
284,6,2650000.0,30.5,2018-02-06T00:00:00,1,2.6,4.0,17.2,2,,False,False,5.0,1.0,Павловск,19516.0,31670.0,2.0,314.0,1.0,627.0,37.0
285,7,3200000.0,31.4,2017-09-02T00:00:00,1,2.6,9.0,16.0,7,,False,False,9.0,,Санкт-Петербург,18927.0,10458.0,0.0,,1.0,792.0,132.0
286,8,2400000.0,54.0,2016-04-06T00:00:00,3,,5.0,36.0,5,,False,False,5.0,0.0,Кингисепп,,,,,,,179.00000000000003
287,10,3100000.0,31.1,2016-06-09T00:00:00,1,2.5,5.0,18.1,4,,False,False,6.5,0.0,Сестрорецк,57893.0,34821.0,1.0,195.0,2.0,315.0,520.0
288,5,3810000.0,41.68,2018-07-10T00:00:00,1,2.7,19.0,19.0,4,,False,False,10.44,,Санкт-Петербург,37792.0,14635.0,0.0,,0.0,,67.0
289,11,3150000.0,33.0,2017-06-05T00:00:00,1,,6.0,18.0,4,,False,False,7.0,0.0,Санкт-Петербург,45133.0,17371.0,0.0,,0.0,,45.00000000000001
290,7,3900000.0,51.0,2018-02-22T00:00:00,2,2.54,9.0,30.5,9,,False,False,7.0,1.0,Петергоф,45825.0,34301.0,1.0,556.0,0.0,,172.0
291,10,5900000.0,70.0,2017-01-24T00:00:00,3,2.51,5.0,47.4,1,,False,False,8.0,,Санкт-Петербург,19859.0,4132.0,1.0,469.0,1.0,118.0,480.0
292,10,3400000.0,61.0,2016-03-11T00:00:00,2,2.5,9.0,32.0,6,False,False,False,14.4,2.0,Кировск,,,,,,,334.0
293,2,900000.0,42.8,2017-06-14T00:00:00,2,,5.0,32.0,5,,False,False,5.0,,Сясьстрой,,,,,,,247.0
294,20,3850000.0,37.0,2018-10-14T00:00:00,1,2.5,16.0,18.2,15,False,False,False,8.8,1.0,Санкт-Петербург,41359.0,11491.0,2.0,75.0,0.0,,3.0000000000000004
295,8,2300000.0,35.0,2018-03-14T00:00:00,1,2.7,15.0,17.0,3,False,False,False,9.0,2.0,Никольское,,,,,,,198.0
296,4,1690000.0,28.0,2017-08-09T00:00:00,1,,5.0,17.0,1,,False,False,6.0,0.0,Выборг,,,,,,,14.0
297,7,5200000.0,56.8,2016-12-12T00:00:00,2,,12.0,,11,,False,False,,,Санкт-Петербург,16540.0,14877.0,1.0,215.0,0.0,,483.0
298,9,2650000.0,42.8,2017-04-25T00:00:00,2,,5.0,30.0,3,,False,False,4.5,0.0,Гатчина,,,,,,,49.0
299,12,5550000.0,68.0,2017-04-02T00:00:00,2,,8.0,37.0,3,,False,False,13.0,0.0,Санкт-Петербург,17674.0,16470.0,1.0,398.0,2.0,563.0,136.0
300,19,7200000.0,70.6,2018-06-21T00:00:00,3,2.6,9.0,48.0,6,,False,False,8.0,,Санкт-Петербург,15895.0,11223.0,1.0,681.0,0.0,,63.0
301,7,3700000.0,47.0,2018-09-12T00:00:00,2,,9.0,29.0,7,,False,False,9.0,,Колпино,25316.0,31102.0,1.0,50.0,0.0,,7.0
302,6,3500000.0,31.0,2016-04-05T00:00:00,1,2.55,5.0,17.5,1,,False,False,5.4,0.0,Зеленогорск,72005.0,53104.0,3.0,92.0,1.0,571.0,168.0
303,6,4400000.0,51.08,2016-11-08T00:00:00,2,,5.0,26.4,4,False,False,False,10.2,1.0,Петергоф,39858.0,32539.0,0.0,,0.0,,254.0
304,2,2950000.0,32.0,2018-02-01T00:00:00,1,2.5,5.0,,1,,False,False,,,Санкт-Петербург,42629.0,15133.0,0.0,,0.0,,43.0
305,12,6283000.0,70.8,2017-10-05T00:00:00,3,,5.0,50.9,5,,False,False,8.2,,Санкт-Петербург,25335.0,4235.0,0.0,,0.0,,61.0
306,15,7900000.0,116.0,2018-08-23T00:00:00,3,2.5,9.0,61.8,9,,False,False,16.3,2.0,Сосновый Бор,,,,,,,72.0
307,20,5350000.0,65.0,2018-07-09T00:00:00,2,2.78,25.0,30.0,9,,False,False,12.0,,Санкт-Петербург,16346.0,15142.0,0.0,,0.0,,52.0
308,35,5700000.0,83.9,2018-02-01T00:00:00,3,2.6,5.0,51.8,2,,False,False,9.6,,Красное Село,27245.0,30670.0,0.0,,0.0,,47.00000000000001
309,8,4800000.0,58.0,2018-02-01T00:00:00,3,,5.0,42.0,1,,False,False,6.0,,Санкт-Петербург,10980.0,9467.0,0.0,,0.0,,53.0
310,5,2500000.0,31.0,2018-01-05T00:00:00,1,2.5,5.0,18.0,2,,False,False,5.5,,посёлок Парголово,55619.0,21294.0,0.0,,0.0,,102.0
311,20,12500000.0,86.0,2018-10-19T00:00:00,3,2.8,25.0,47.0,3,,False,False,13.0,5.0,Санкт-Петербург,52192.0,15686.0,0.0,,1.0,441.0,
312,8,3190000.0,31.0,2018-08-07T00:00:00,1,2.65,9.0,18.0,4,,False,False,6.5,,Санкт-Петербург,44931.0,16446.0,1.0,929.0,0.0,,51.0
313,1,2450000.0,49.0,2016-03-09T00:00:00,3,,5.0,34.0,2,,False,False,5.5,1.0,поселок Новый Свет,,,,,,,189.00000000000003
314,6,5100000.0,48.6,2017-11-29T00:00:00,2,,3.0,32.5,3,,False,False,8.0,,Санкт-Петербург,42608.0,8765.0,0.0,,0.0,,12.000000000000002
315,8,13900000.0,108.0,2018-09-29T00:00:00,4,,6.0,76.9,2,False,False,False,11.2,,Санкт-Петербург,25301.0,3876.0,1.0,320.0,0.0,,156.0
316,11,5650000.0,46.3,2017-03-13T00:00:00,2,,6.0,28.8,2,,False,False,9.0,0.0,Санкт-Петербург,31327.0,3144.0,0.0,,0.0,,89.00000000000001
317,9,3050000.0,29.4,2018-02-27T00:00:00,1,,5.0,15.1,4,,False,False,7.3,,Санкт-Петербург,42365.0,9857.0,3.0,510.0,1.0,565.0,225.0
318,12,9990000.0,67.0,2017-07-10T00:00:00,1,2.84,9.0,37.0,7,,False,False,17.0,1.0,Санкт-Петербург,23988.0,5129.0,1.0,741.0,1.0,713.0,50.0
319,19,4850000.0,59.7,2015-03-19T00:00:00,3,2.5,5.0,47.4,4,,False,False,6.4,1.0,Санкт-Петербург,43095.0,15599.0,0.0,,0.0,,974.0
320,2,12734000.0,97.0,2016-01-30T00:00:00,3,,10.0,51.2,7,,False,False,18.4,0.0,Санкт-Петербург,23617.0,5223.0,0.0,,1.0,874.0,195.0
321,2,3700000.0,39.7,2017-07-11T00:00:00,1,2.55,4.0,21.0,1,,False,False,7.4,0.0,Сестрорецк,57025.0,33954.0,2.0,357.0,2.0,248.0,37.0
322,6,2000000.0,25.0,2017-02-07T00:00:00,1,,5.0,,5,False,False,False,,0.0,Выборг,,,,,,,45.00000000000001
